,Hotel_Name,Date,X,Y,Review,result
2673,ทาเรอแหลมบาลฮายพทยาไทย,ม.ค.2020,12.9257,100.86779,เป็นจุดที่ผู้คนคึกคัก มีท่ารถตู้แถวนั้นไปเอกมัย หมอชิตด้วย มีร้านสะดวกซื้อใกล้ท่าเรือ เสาร์อาทิตย์นักท่องเที่ยวจะเยอพมากครับ,"('neu', {'pos': 0.14038425041546834, 'neu': 0.6651214763751512, 'neg': 0.13845434080844934})"
2674,ทาเรอแหลมบาลฮายพทยาไทย,ส.ค.2019,12.9257,100.86779,ท่าเรือแหลมบาลีฮาย พัทยา จุดข้ามฟากไปเกาะล้าน ราคาถูกมาก 30 บาทต่อคน เรือออกทุกๆ ครึ่งชั่วโมง เดินทางสะดวก ไม่ถึงชั่วโมงก็ถึงจุดหมาย,"('neu', {'pos': 0.13731771082429323, 'neu': 0.43623956574411, 'neg': 0.3676225771769399})"
2675,ทาเรอแหลมบาลฮายพทยาไทย,ต.ค.2019,12.9257,100.86779,"ในตอนเช้าก่อนเที่ยง (เมื่อฉันนั่งเรือข้ามฟากไปเกาะล้าน) ตามถนนคนเดินมีรถบัสบาทไปถึง 800 เมตรถึงท่าเรือ ประหยัดพลังงานได้มากเพื่อหลีกเลี่ยงการเดินในความร้อน ซื้อตั๋วบนเรือเฟอร์รี่ 30 บาทต่อเที่ยวไปที่เกาะล้าน

ดูเหมือนว่าจะมีสำนักงานแยกต่างหากสำหรับการซื้อเรือข้ามฟากไปยังหัวหิน","('neg', {'pos': 0.09347550857076309, 'neu': 0.2944796213612216, 'neg': 0.6395820072746768})"
2676,ทาเรอแหลมบาลฮายพทยาไทย,ธ.ค.2018,12.9257,100.86779,ไม่มีใครพลาดที่นี่ได้เมื่ออยู่ในพัทยา ในช่วงวันหยุดของเราในพัทยาเราได้ไปที่จุดนี้เพื่อนั่งเรือข้ามฟากไปเกาะล้าน สถานที่แห่งนี้ตั้งอยู่ไม่ไกลจากถนนคนเดินยอดนิยมและเป็นจุดที่นักท่องเที่ยวสามารถขึ้นเรือเฟอร์รี่ราคาถูก (30 บาทต่อคน) หรือเรือเร็วราคาแพง มุมมองจากที่นี่ของเรือประเภทต่าง ๆ ในทะเลดีมาก นอกจากนี้เรายังคลิกรูปภาพที่มีสัญลักษณ์เมืองพัทยาเป็นพื้นหลัง,"('neg', {'pos': 0.21887810598246293, 'neu': 0.169859303048194, 'neg': 0.5078827725382532})"
2677,ทาเรอแหลมบาลฮายพทยาไทย,ม.ค.2019,12.9257,100.86779,นี่คือสถานที่ที่ฉันมีความสุขกับการเดินเล่นในเช้าวันเรียบง่ายบนเรือเฟอร์รี่ของฉันไปยังหัวหินและอีกไม่กี่วันต่อมาเดินเล่นเย็น ๆ กลับไปที่ถนนคนเดินก่อนรถบัสบาทกลับไปที่พักของฉันในจอมเทียน มันยุ่งมากทั้งสองครั้ง แต่โดยเฉพาะอย่างยิ่งในช่วงเย็นเนื่องจากมีเพื่อนนักท่องเที่ยวอีกหลายคน (ดู YouTube ของฉัน) ออกไปข้างนอกแล้วไปที่ท่าเรือ จุดที่ดีสำหรับโอกาสถ่ายรูปของป้ายพัทยาขนาดใหญ่เช่นกัน,"('neu', {'pos': 0.13073892906471388, 'neu': 0.6371345177371518, 'neg': 0.14396996671549808})"
2678,ทาเรอแหลมบาลฮายพทยาไทย,ก.พ.2019,12.9257,100.86779,"ท่าเรือไม่ว่างตลอดทั้งวันเรือไปเกือบ
หมู่เกาะและหัวหินจากที่นี่จะกลายเป็นที่น่าสนใจมากขึ้นหลังจากพระอาทิตย์ตกดินเมื่อมีการเปิดสัญญาณเกือบพัทยายังเป็นสถานที่ที่ดีในการถ่ายภาพพาโนรามาที่สวยงามของชายหาดพัทยาทั้งหมดโดยมีวงศ์อมาตย์อยู่ด้านหลัง","('pos', {'pos': 0.7751310850501183, 'neu': 0.339211447364233, 'neg': 0.04240778469924966})"
2679,ทาเรอแหลมบาลฮายพทยาไทย,ม.ค.2019,12.9257,100.86779,เต็มไปด้วยนักท่องเที่ยวเสมอ . . โดยเฉพาะจากประเทศจีน มีโอกาสมากมายที่จะเยี่ยมชมหมู่เกาะใกล้พัทยาหรือแม้กระทั่งไปที่หัวหิน,"('neu', {'pos': 0.09180093575877309, 'neu': 0.7145621091193506, 'neg': 0.11673350223340748})"
2680,ทาเรอแหลมบาลฮายพทยาไทย,ต.ค.2018,12.9257,100.86779,หลายคน. ท่าเรือไม่ว่างตลอดทางไปเกาะโล๊ะ Lahn ที่จอดรถ สำนักงานขายตั๋ว มีนักท่องเที่ยวชาวจีนจำนวนมาก,"('neu', {'pos': 0.10292823435764588, 'neu': 0.43417099480140003, 'neg': 0.37148407063718275})"
2681,ทาเรอแหลมบาลฮายพทยาไทย,ส.ค.2018,12.9257,100.86779,ท่าเรือที่มีเรือเฟอร์รี่ส่วนใหญ่จะไปเกาะใกล้ ๆ และไปยังหัวหิน ท่าเรือนิยมในหมู่นักท่องเที่ยวจีนที่มักจะไปสำหรับบุฟเฟ่ต์อาหารค่ำไปยังร้านอาหารลอยอยู่ใกล้ ๆ และนี่คือจุดขึ้นเครื่องบิน,"('neu', {'pos': 0.06777232791544643, 'neu': 0.7319553689248184, 'neg': 0.1163354175770668})"
2682,ทาเรอแหลมบาลฮายพทยาไทย,มิ.ย.2018,12.9257,100.86779,คุณสามารถไปที่เกาะล้านจากที่นี่ผ่านทางเรือใหญ่ประมาณ 30 ต่อนักท่องเที่ยวแต่ละทางหรือโดยเรือเร็วโดยมีค่าใช้จ่ายที่สูงขึ้น เรือข้ามฟากไปยังหัวหินยังออกจากที่นี่ ท่าเรือใช้ในการเข้าถึงร้านอาหารที่ใช้น้ำที่จอดอยู่ในอ่าวเป็นอย่างมากไม่ว่างในเวลากลางคืนจะเต็มไปด้วยนักท่องเที่ยวชาวจีนบนเส้นทางไปยังร้านอาหารที่จอดอยู่นอกชายฝั่ง ตอนกลางวันไม่ว่างกับคนที่มาและออกจากเกาะล้านรวมทั้งทัวร์ต่าง ๆ ที่เริ่มต้นและสิ้นสุดที่นี่ เป็นสถานที่ที่น่าสนใจในการชมพยุหะของผู้คนที่ใช้สถานที่แห่งนี้ คุณจะได้มุมมองที่ดีของเมืองจากที่นี่,"('neu', {'pos': 0.22512053727394327, 'neu': 0.5940881233358475, 'neg': 0.12153968391125686})"
2683,นมมานมาสสาจสปาศรราชาไทย,ธ.ค.2019,13.166912,100.928497,I have massage from here. It was good service. I'm happy that i choose correct place for my first impression to thai massage. The price is quiet expensive but it match with their service.,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2684,นมมานมาสสาจสปาศรราชาไทย,ธ.ค.2017,13.166912,100.928497,"We have made appointment for our family trip over 2 months, for 5 people massage. Today, we have arrived with high expectation and excitement based on the review here, however, we are totally disappointed by the services provided. They claimed that we have not made appointment; after a while, they said that they cannot provide service for 5 people; they excuses that they did not provide foot massage...million reasons to decline our visit. When we want to ask for further information, they tried to push us out of their shop. What kind service standard they provided in this tourist paradise. If you travelled with kids, this massage shop may not be your choice.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2685,นมมานมาสสาจสปาศรราชาไทย,พ.ย.2017,13.166912,100.928497,"静かなマッサージ。
綺麗なマッサージスペース。
スペースもゆったりしており、落ち着ける。
マッサージの腕も皆さん上手く満足です。","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2686,นมมานมาสสาจสปาศรราชาไทย,ม.ค.2017,13.166912,100.928497,"I have been to this spa a few times. Most of the time very busy with Japanese who live in Sriracha. I don't mind, but sometimes I need to have a few places that I can go and relaxing without a lot of people. Better if you come here and have an appointment. My favorite treatment is oil massage.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2687,นมมานมาสสาจสปาศรราชาไทย,ก.ค.2016,13.166912,100.928497,インテリア、清潔感、スタッフの方々どれをとってもシラチャで一番だと思います。オーナーの女性？？の方も日本語がお上手です。いろいろなコースがあります。,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2688,นวแอมเทลแฟชนพทยาไทย,ธ.ค.2016,12.925678,100.881332,"I recently had a suit made for me at this tailors. I was very impressed with the time, care, attention to detail and friendly service I received. The owner listened carefully to my needs and made helpful suggestions. I then had two fittings before the final product was presented to me. I was very happy with the quality of the material and the cut of the suit and wore it with pride to my friends' wedding. Thank you for all your time and effort.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2689,นำตกชนตาเถรBangPhraไทย,ส.ค.2020,,,"It was very first time for me here you can call it’s gems because i have been here in chonburi for 4 years but i just know this waterfall does exist 😹.
Get ready for your body the way up to the waterfall is very exhausted but the way down is easy.There is 4th level of waterfall that you can climbing.
It’s not that beautiful but you know it’s perfect to get some fresh air and feel the nature.","('neu', {'pos': 0.09865437328242253, 'neu': 0.7431961994499023, 'neg': 0.03588934703991153})"
2690,บกซเซนทรลมารนาพทยาไทย,ต.ค.2018,,,Central Marina หรือ Big C ทำการตกแต่งสไตล์หมู่บ้านประมง สีสันสดใส ธีมแนวชายทะเล ตกแต่งสวย มีร้านอาหาร และร้านขายของเยอะ แต่ค่อนข้างเงียบ มีที่จอดรถสะดวก,"('neu', {'pos': 0.099407482750203, 'neu': 0.5001043502399676, 'neg': 0.2997578579405009})"
2691,บกซเซนทรลมารนาพทยาไทย,ก.ย.2019,,,"เหมาะสำหรับซื้อสินค้าโดยเฉพาะอาหารและของใช้ในครัวเรือน
และอื่น ๆ อีกมากมาย. . ราคาดี","('neu', {'pos': 0.035626342507114814, 'neu': 0.530389508149906, 'neg': 0.23032095995275745})"
2692,บกซเซนทรลมารนาพทยาไทย,ส.ค.2019,,,ไม่เพียง แต่มีบิ๊กซี แต่โฮมโปรรวมถึงร้านอาหารและร้านขายเสื้อผ้าประมาณ 25 แห่งเดินไปได้ง่ายจากงานเทศกาลทางเข้า ที่จอดรถห้องน้ำแท็กซี่ทุกอย่างที่คุณต้องการ,"('neu', {'pos': 0.05313806588520448, 'neu': 0.5202876056962144, 'neg': 0.21415034668969504})"
2693,บกซเซนทรลมารนาพทยาไทย,พ.ค.2019,,,แหล่งช้อปปิ้งขนาดใหญ่สำหรับร้านขายของชำและอุปกรณ์สิ้นเปลืองทุกเดือนของคุณ อาหารสดใหม่และอาหารสำเร็จรูปสลัด ฯลฯ เบเกอรี่ชั้นเลิศพร้อมครัวซองต์และโดนัทสดและพวกเขาก็ให้ข้อเสนอเช่นกัน เสื้อผ้าค่อนข้างแพง แต่เครื่องใช้ในครัวเรือนอื่น ๆ ค่อนข้างประหยัด มีร้านค้าดีๆมากมายใน Central Marina โดยเฉพาะร้านญี่ปุ่นที่มีของน่ารักราคา 60 บาท! !,"('neg', {'pos': 0.4182954983516622, 'neu': 0.027809715777938688, 'neg': 0.7090751220455902})"
2694,บกซเซนทรลมารนาพทยาไทย,เม.ย.2019,,,"นี่เป็นอีกบิ๊กซีขนาดใหญ่ตั้งอยู่ที่เซ็นทรัลมารีน่าในพัทยาซึ่งเหมาะสำหรับร้านขายของชำเสื้อผ้าและของใช้ในครัวเรือน เป็นซูเปอร์เซ็นเตอร์ขนาดใหญ่ที่มีร้านขายของชำทุกประเภทผลไม้ / ผักสดเนื้อสัตว์สดและแช่แข็งและอาหารทะเลทุกประเภทเบเกอรี่ขนาดใหญ่ที่มีขนมขบเคี้ยวขนมปังคุกกี้ ฯลฯ เสื้อผ้ารองเท้า ชุดชั้นในของใช้ในครัวเรือนอิเล็กทรอนิคส์ ฯลฯ เป็นสถานที่ที่เหมาะสำหรับการช็อปปิ้งและคุณยังสามารถขอรับเงินคืน VAT ได้หากบิลของคุณมีมูลค่ามากกว่า 2,000 บาท","('neg', {'pos': 0.048163793041960924, 'neu': 0.494573696013595, 'neg': 0.6114029438594986})"
2695,บกซเซนทรลมารนาพทยาไทย,ก.พ.2019,,,ดีที่จะตุนเสบียง ค่อนข้างใหญ่ในซูเปอร์มาร์เก็ตและมีประโยชน์ถ้าคุณอยู่นาน มีที่จอดรถ,"('neu', {'pos': 0.12255588977489978, 'neu': 0.4331405636756595, 'neg': 0.1717245875642511})"
2696,บกซเซนทรลมารนาพทยาไทย,ต.ค.2018,,,ห้างสรรพสินค้าชั้นนำพัทยาเหนือ แต่ด้วยอาคารผู้โดยสารแห่งใหม่ 21 ที่เปิดประตูถัดไปจะน่าสนใจเพื่อดูว่าจะช่วยให้ลูกค้าได้หรือไม่,"('neu', {'pos': 0.42140522472917497, 'neu': 0.6607674386277809, 'neg': 0.034293724840679586})"
2697,บกซเซนทรลมารนาพทยาไทย,มี.ค.2018,,,"ตลาดใหญ่ติดห้างสรรพสินค้าเซ็นทรัลมารีน่า มีทุกอย่างรวมทั้งผลิตภัณฑ์สดอาหารทะเลอาหารสำเร็จรูปเสื้อผ้าเครื่องใช้ไฟฟ้าและของใช้ประจำบ้าน มากเช่นร้านค้าอเมริกันขนาดใหญ่เช่น Walmart, Costco ฯลฯ จริงๆจะได้รับเพียงเกี่ยวกับทุกสิ่งที่คุณต้องการในร้านค้าครบวงจรนี้","('neu', {'pos': 0.08772433403293886, 'neu': 0.7919230620292135, 'neg': 0.10209470083840741})"
2698,บกซเอกซตราNongPrueไทย,ก.ค.2020,12.89677,100.909683,"I haven’t been here since 2018 but when I attended it I was great and mainly for the food hall. There is a variety of food from Thai to Indian.

I would recommend trying the Indian food, I believe it was only 100 baht.","('neu', {'pos': 0.09865437328242253, 'neu': 0.7431961994499023, 'neg': 0.03588934703991153})"
2699,บกซเอกซตราNongPrueไทย,ก.พ.2020,12.89677,100.909683,"Big C Extra is big and has more selections compared to the a Big C supermarket. I would give that 5 stars.

However, please be advised there is a group of men working for or with taxi drivers. They do not like Grab at all. I was waiting for Grab at the front, one man in blue was harassing me in Thai, saying taxi no grab. Then the Grab driver informed me it is dangerous at the front main entrance, and advised me to go to parking lot instead. My family and I walked there, and one of the guys followed me to the parking lot. Feeling threatened, we had to walk out of Big C complex then walked over to another area for Grab driver to pick us up. The man followed us to the corner 7-Eleven shop then eventually he disappeared.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2700,บกซเอกซตราNongPrueไทย,ม.ค.2020,12.89677,100.909683,"После 22.00 большие скидки, работает до 24.00, одежда, фрукты, алкоголь по цене ниже чем 7|11,.выгодно брать упаковками напитки","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2701,บกซเอกซตราNongPrueไทย,ธ.ค.2019,12.89677,100.909683,Best fresh meat section in town also has a lot of items for western taste that cannot be found in other places.,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2702,บกซเอกซตราNongPrueไทย,ส.ค.2019,12.89677,100.909683,Fully operational supermarket many many food shops home pro beside big c and plenty of parking . You can walk from central festival.,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2703,บกซเอกซตราNongPrueไทย,ก.ค.2019,12.89677,100.909683,夜は、遅くまで営業しているし、フードコートもあって、安くて美味しいお食事が食べられて、よかったです。,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2704,บกซเอกซตราNongPrueไทย,ม.ค.2019,12.89677,100.909683,"I bought 2 TV in Big C extra. They brought tv's to my home. After I opened boxes, one of them was broken. I went back to seller in Big C and told about problem. I was told I need to contact to Samsung service. I called to service and they told repair will 12.000baht. No warranty because TV was alredy broken. Seller in Big C told TV was checked but only one box was opened before delivery. Big C not take responbility of broken TV so I have to buy new. Staff was not nice any more to us after they heard about broken TV.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2705,บกซเอกซตราNongPrueไทย,ธ.ค.2018,12.89677,100.909683,"Big C Extra Mall-Bangkok

I thought of buying packing tape so I moved around.

At the main street of Sukhumvit 48/3, I went up the footbridge and made a right turn in one corner and here I found "" Big C Extra"", as defined it's a big shopping mall where everything comes much easier to find and at one's fingertips.

After finding the packing tape I remembered my favorite drink made in Thailand ""Mogu2"" but it's labelled differently (see the photo). Now the surprise! the Food Court!!!

I'm already aware that in ordering food you need to use the e-card so I looked around and went in queue. I checked all the food counters and ordered TomYum. In going home I checked for more food and another e-card again then I'm done for the day.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2706,บกซเอกซตราNongPrueไทย,ธ.ค.2018,12.89677,100.909683,"Big C Easily reached, this popular big two storey mall is a nice place to go to cool off, buy any hardware item, stock your kitchen or fridge, or have a budget meal. A wide variety of food choices available in the food court where multiple vendors offer up interesting thai dishes. KFC, Dairy Queen, a Japanese restaurant, and many others.
Good meeting place with lots of activity.
Definitely worth stopping in.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2707,บกซเอกซตราNongPrueไทย,ส.ค.2018,12.89677,100.909683,"Omg Biggest mall for home needs. From Food, cloths, Electronics, Liquor what not everything for home needs. A very good place to hangout if you have time.","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2708,บรพากอลฟคลบศรราชาไทย,ส.ค.2016,,,เป็นสนามกอร์ฟกว้างบรรยากาศดีตั้งอยู่ศรีราชาอยู่ระหว่างทางไปพัทยากม.ที่105ลูกค้านิยมมาตีกอร์ฟ และข้างในมีโรงเรียนนานาชาติ,"('neu', {'pos': 0.15473393848934397, 'neu': 0.7547475570331159, 'neg': 0.03771890225739292})"
2709,บรพากอลฟคลบศรราชาไทย,ก.พ.2020,,,รอบสุดท้ายของฉันก่อนที่จะบินกลับไปลอนดอน เล่นแล้วและ ประสบการณ์ที่ดี. แน่นอนที่สุดฉันเล่นที่นี่ แฟร์เวย์และกรีนทั้งหมดอยู่ในสภาพดีเยี่ยม เป็นประโยชน์แคดดี้ที่มีประสบการณ์ ประสบการณ์ที่ดี. คุ้มค่าสม,"('pos', {'pos': 0.540161216785211, 'neu': 0.512961273318956, 'neg': 0.09642760189912919})"
2710,บรพากอลฟคลบศรราชาไทย,พ.ค.2019,,,หลักสูตรมี 36 หลุมเราเล่นที่ A - เป็นสนามแน่นอน หลักสูตรเป็นสิ่งที่ดี วันหยุดสุดสัปดาห์นี้เราจ่ายเงินไม่แออัดเลย,"('neu', {'pos': 0.12100083433757627, 'neu': 0.6748643682773825, 'neg': 0.13196757551630262})"
2711,บรพากอลฟคลบศรราชาไทย,ม.ค.2019,,,สนามกอล์ฟที่สวยงามในชนบทซึ่งใช้เวลาเดินทางประมาณ 30 นาทีจากพัทยาเหนือ สถานที่เปิดให้ประชาชนเข้าชมและค่าธรรมเนียมเป็นค่าเฉลี่ยสำหรับพื้นที่ น่าเสียดายที่คลับเฮ้าส์ล้าสมัยโดยไม่มีการอัพเกรดเนื่องจากมันถูกสร้างขึ้น อาหารในร้านอาหารน่าผิดหวัง,"('neg', {'pos': 0.2448697071702519, 'neu': 0.1567244122707776, 'neg': 0.6400237364196246})"
2712,บรพากอลฟคลบศรราชาไทย,พ.ย.2018,,,ฉันชอบหลักสูตรและเป็นรูปแบบ เมื่อเราเล่นก็มีรูปร่างที่ดีและได้รับการบำรุงรักษาเป็นอย่างดี จังหวะการเล่นเป็นสิ่งที่ดีและแน่นอนว่ามันน่าสนใจมาก ฉันเองชอบและ D มากที่สุด แต่ไม่มีอีกสองหลักสูตรไม่ท้าทาย แคดดี้ทุกอย่างดีและมีประสบการณ์มากมาย สโมสรและตู้เสื้อผ้าเก่าและต้องปรับปรุงใหม่ อาหารเป็นสิ่งที่ดีและสนุกสนาน,"('pos', {'pos': 0.8418876403414145, 'neu': 0.0863852607726687, 'neg': 0.03165922032817891})"
2713,บรพากอลฟคลบศรราชาไทย,ส.ค.2017,,,"ดีมาก Golf & Country Club ประกอบไปด้วยสนามกอล์ฟ 2 ( 4 เก้า ) สนามเทนนิสสระว่ายน้ำขนาดใหญ่ที่มีขนาดเล็กแต่ก็มีของดีๆร้านค้า

ดีมากคลับเฮาส์พร้อมด้วยร้านอาหารที่ดีมากๆอาหารอร่อย","('pos', {'pos': 0.8607576760528517, 'neu': 0.011887013773717791, 'neg': 0.1127708951822962})"
2714,บรพากอลฟคลบศรราชาไทย,พ.ย.2016,,,จึงถูกแน่นอนของ 1 5 สำหรับการเดินทางกับกลุ่มของฉันไปเที่ยวตีกอล์ฟในประเทศไทย สนามนี้ก็น่ารัก เดอะ caddies ก็น่า และรองรับความรู้ เดอะแน่นอนก็แน่นอนรีสอร์ททั่วไป แต่รูปแบบเหมือนมากจากหลายปีที่ผ่านมา ไม่มีอะไรน่าตื่นตาตื่นใจ มันยากที่จะเขียนรีวิว และแน่นอนว่าไม่มีอะไรผิดปกติ แต่มีคลับเฮาส์ต้องการการรีเฟรช ดังนั้นวิธีที่เราทำแล้วเรากลับไปที่คลับเฮาส์ นี่ขนาดเล็ก มีอาหารที่ดีรองรับ เบียร์เย็น ๆ อีกครั้ง แต่ไม่มีอะไรที่ไม่ถูกต้อง ประวัติดี ๆ มีรอบสนามนี้ น่าจะลองทำให้มันมากขึ้น,"('pos', {'pos': 0.2963639847998294, 'neu': 0.26113776459556703, 'neg': 0.12422156458538033})"
2715,บรพากอลฟคลบศรราชาไทย,ส.ค.2016,,,เป็นสนามกอร์ฟกว้างบรรยากาศดีตั้งอยู่ศรีราชาอยู่ระหว่างทางไปพัทยากม.ที่105ลูกค้านิยมมาตีกอร์ฟ และข้างในมีโรงเรียนนานาชาติ,"('neu', {'pos': 0.15473393848934397, 'neu': 0.7547475570331159, 'neg': 0.03771890225739292})"
2716,บรพากอลฟคลบศรราชาไทย,ก.พ.2020,,,รอบสุดท้ายของฉันก่อนที่จะบินกลับไปลอนดอน เล่นแล้วและ ประสบการณ์ที่ดี. แน่นอนที่สุดฉันเล่นที่นี่ แฟร์เวย์และกรีนทั้งหมดอยู่ในสภาพดีเยี่ยม เป็นประโยชน์แคดดี้ที่มีประสบการณ์ ประสบการณ์ที่ดี. คุ้มค่าสม,"('pos', {'pos': 0.540161216785211, 'neu': 0.512961273318956, 'neg': 0.09642760189912919})"
2717,บรพากอลฟคลบศรราชาไทย,พ.ค.2019,,,หลักสูตรมี 36 หลุมเราเล่นที่ A - เป็นสนามแน่นอน หลักสูตรเป็นสิ่งที่ดี วันหยุดสุดสัปดาห์นี้เราจ่ายเงินไม่แออัดเลย,"('neu', {'pos': 0.12100083433757627, 'neu': 0.6748643682773825, 'neg': 0.13196757551630262})"
2718,บรพากอลฟคลบศรราชาไทย,ม.ค.2019,,,สนามกอล์ฟที่สวยงามในชนบทซึ่งใช้เวลาเดินทางประมาณ 30 นาทีจากพัทยาเหนือ สถานที่เปิดให้ประชาชนเข้าชมและค่าธรรมเนียมเป็นค่าเฉลี่ยสำหรับพื้นที่ น่าเสียดายที่คลับเฮ้าส์ล้าสมัยโดยไม่มีการอัพเกรดเนื่องจากมันถูกสร้างขึ้น อาหารในร้านอาหารน่าผิดหวัง,"('neg', {'pos': 0.2448697071702519, 'neu': 0.1567244122707776, 'neg': 0.6400237364196246})"
2719,บรพากอลฟคลบศรราชาไทย,พ.ย.2018,,,ฉันชอบหลักสูตรและเป็นรูปแบบ เมื่อเราเล่นก็มีรูปร่างที่ดีและได้รับการบำรุงรักษาเป็นอย่างดี จังหวะการเล่นเป็นสิ่งที่ดีและแน่นอนว่ามันน่าสนใจมาก ฉันเองชอบและ D มากที่สุด แต่ไม่มีอีกสองหลักสูตรไม่ท้าทาย แคดดี้ทุกอย่างดีและมีประสบการณ์มากมาย สโมสรและตู้เสื้อผ้าเก่าและต้องปรับปรุงใหม่ อาหารเป็นสิ่งที่ดีและสนุกสนาน,"('pos', {'pos': 0.8418876403414145, 'neu': 0.0863852607726687, 'neg': 0.03165922032817891})"
2720,บรพากอลฟคลบศรราชาไทย,ส.ค.2017,,,"ดีมาก Golf & Country Club ประกอบไปด้วยสนามกอล์ฟ 2 ( 4 เก้า ) สนามเทนนิสสระว่ายน้ำขนาดใหญ่ที่มีขนาดเล็กแต่ก็มีของดีๆร้านค้า

ดีมากคลับเฮาส์พร้อมด้วยร้านอาหารที่ดีมากๆอาหารอร่อย","('pos', {'pos': 0.8607576760528517, 'neu': 0.011887013773717791, 'neg': 0.1127708951822962})"
2721,บรพากอลฟคลบศรราชาไทย,พ.ย.2016,,,จึงถูกแน่นอนของ 1 5 สำหรับการเดินทางกับกลุ่มของฉันไปเที่ยวตีกอล์ฟในประเทศไทย สนามนี้ก็น่ารัก เดอะ caddies ก็น่า และรองรับความรู้ เดอะแน่นอนก็แน่นอนรีสอร์ททั่วไป แต่รูปแบบเหมือนมากจากหลายปีที่ผ่านมา ไม่มีอะไรน่าตื่นตาตื่นใจ มันยากที่จะเขียนรีวิว และแน่นอนว่าไม่มีอะไรผิดปกติ แต่มีคลับเฮาส์ต้องการการรีเฟรช ดังนั้นวิธีที่เราทำแล้วเรากลับไปที่คลับเฮาส์ นี่ขนาดเล็ก มีอาหารที่ดีรองรับ เบียร์เย็น ๆ อีกครั้ง แต่ไม่มีอะไรที่ไม่ถูกต้อง ประวัติดี ๆ มีรอบสนามนี้ น่าจะลองทำให้มันมากขึ้น,"('pos', {'pos': 0.2963639847998294, 'neu': 0.26113776459556703, 'neg': 0.12422156458538033})"
2722,บวตองศรราชาไทย,พ.ย.2018,13.16301,101.010147,"While we were staying in Chiang Mai we got a taxi for the day for £20 equivalent to take us to sticky waterfall. It was a great day out, took a little under an hour to get there. The experience is fantastic, cool and refreshing. Remember to go in swimming clothes as there is no way to keep dry. A really cool day out and a refreshing break from the heat for a while!","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2723,บางแสนมนกอลฟไทย,ก.พ.2019,13.286575,100.946861,"Miniature golfing in Bang Sean!? Yes! Friendly owner and 9 challenging holes waiting for u n ur kids. My wide, five year old n I gave up on last hole but my eldest boy of 8 yrs made the shot! A bit dilipadated but worth the trip!","('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2724,บางแสนมนกอลฟไทย,ม.ค.2018,13.286575,100.946861,Que du plaisir de faire ce parcours de golf miniature. Le tout est magnifiquement entretenu et très bien décoré. Les prix sont corrects et on en a pour son argent. Nous avons passé un bon moment de détente après avoir profité de la plage.,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2725,บางแสนมนกอลฟไทย,มี.ค.2017,13.286575,100.946861,Tulihan testattua olin huono. Mielestäni hyvä paikka olen käynyt aiemminkin tällaisissa. Kannattaa kokeilla sitä ja käydä katsomassa jos on käymässä täälläpäin liikkeellä,"('neu', {'pos': 0.09865828058155247, 'neu': 0.6965728393423399, 'neg': 0.06330526225382316})"
2726,บานสขาวดบางละมงไทย,ต.ค.2017,12.936466,100.901726,ทั้งสวน ทั้งบ้าน ทั้งห้องแต่ละห้อง สวยหรู อลังการงานสร้างมากๆ มีทางเดินด้านบนเชื่อมต่อจากตึกนึงไปอีกตึกนึง วิวสวยสุดยอด หรูหรามาก คุ้มยิ่งกว่าคุ้มที่เข้าไปชม,"('neu', {'pos': 0.4395505120157247, 'neu': 0.6726288891627529, 'neg': 0.019549224677449708})"
